USDA,"New zealand spinach, cooked, boiled, drained, with salt - 1 cup, chopped",513fcc648110a4cafb90ca5e,513fceb575b8dbbc21001875,NULL,3,NULL,NULL,21,2,0,0,NULL,0,0,0,617,3,2,0,2,130,48,8,6,NULL,1,"cup, chopped",180,2013-06-28T10:53:50-04:00
USDA,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies) - 1 oz",513fcc648110a4cafb90ca5e,513fceb775b8dbbc2100276e,NULL,3,NULL,NULL,119,43,4,1,NULL,0,2,0,53,19,0,12,1,0,0,1,3,NULL,1,oz,28,2013-06-28T10:53:50-04:00
USDA,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked - 1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",513fcc648110a4cafb90ca5e,513fceb675b8dbbc210023c3,NULL,3,NULL,NULL,677,444,49,24,NULL,2,19,241,102,0,0,0,54,0,0,3,25,NULL,1,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",222,2013-06-28T10:53:50-04:00
USDA,"Broadbeans (fava beans), mature seeds, raw - 1 cup",513fcc648110a4cafb90ca5e,513fceb675b8dbbc210021c1,NULL,3,NULL,NULL,511,20,2,0,NULL,0,0,0,19,87,37,8,39,1,3,15,55,NULL,1,cup,150,2013-06-28T10:53:50-04:00
USDA,"Beans, snap, canned, all styles, seasoned, solids and liquids - 0.5 cup",513fcc648110a4cafb90ca5e,513fceb575b8dbbc2100147f,NULL,3,NULL,NULL,18,2,0,0,NULL,0,0,0,425,3,1,0,0,11,5,2,2,NULL,0,cup,114,2013-06-28T10:53:50-04:00
USDA,"PREGO Pasta, Chunky Garden Mushroom and Green Pepper Italian Sauce, ready-to-serve - 1 serving 1/2 cup",513fcc648110a4cafb90ca5e,513fceb475b8dbbc21000ac1,NULL,3,NULL,NULL,89,27,3,0,NULL,0,0,0,470,13,2,9,2,10,6,1,3,NULL,1,serving 1/2 cup,130,2013-06-28T10:53:50-04:00
USDA,"CAMPBELL'S CHUNKY Soups, Sizzlin' Steak- Grilled Steak Chili with Beans - 1 serving",513fcc648110a4cafb90ca5e,513fceb475b8dbbc21000b96,NULL,3,NULL,NULL,198,26,2,0,NULL,0,0,14,869,26,7,8,15,14,2,3,9,NULL,1,serving,245,2013-06-28T10:53:50-04:00
USDA,"Sandwich spread, with chopped pickle, regular, unspecified oils - 1 tablespoon",513fcc648110a4cafb90ca5e,513fceb475b8dbbc210005d8,NULL,3,NULL,NULL,58,45,5,0,NULL,3,1,11,150,3,0,2,0,0,0,0,0,NULL,1,tablespoon,15,2013-06-28T10:53:50-04:00
USDA,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw - 1 roast",513fcc648110a4cafb90ca5e,513fceb575b8dbbc21001c16,NULL,3,NULL,NULL,1618,484,53,21,NULL,3,27,855,960,0,0,0,284,1,0,15,193,NULL,1,roast,1316,2013-06-28T10:53:50-04:00
USDA,"Crackers, melba toast, rye (includes pumpernickel) - 0.5 oz",513fcc648110a4cafb90ca5e,513fceb775b8dbbc210027dc,NULL,3,NULL,NULL,55,4,0,0,NULL,0,0,0,127,10,1,0,1,0,0,1,2,NULL,0,oz,14,2013-06-28T10:53:50-04:00
USDA,"Chicken, broilers or fryers, dark meat, meat only, cooked, fried - 1 cup",513fcc648110a4cafb90ca5e,513fceb475b8dbbc210007b8,NULL,3,NULL,NULL,334,146,16,4,NULL,3,6,134,135,3,0,0,40,2,0,2,11,NULL,1,cup,140,2013-06-28T10:53:50-04:00
